Id,Predicted
68494,281.7|472.8
68495,595.8|345.7
68496,465.4|417.2
68497,265.2|281.0
68498,541.0|505.1
68499,548.6|309.8
68500,253.3|434.0
68501,270.0|532.8
68502,539.2|545.5
68503,584.8|429.4
68504,346.7|385.4
68505,295.2|388.6
68506,245.4|360.6
68507,285.6|546.9
68508,235.5|250.1
68509,281.0|241.6
68510,418.7|282.2
68511,560.4|532.5
68512,215.6|216.4
68513,414.9|535.3
68514,525.0|361.8
68515,443.2|268.2
68516,436.3|376.7
68517,538.2|509.3
68518,281.1|361.4
68519,403.0|255.2
68520,346.1|233.4
68521,463.6|412.7
68522,540.9|277.5
68523,381.4|227.0
68524,571.6|310.9
68525,566.9|463.5
68526,220.1|591.9
68527,219.2|465.9
68528,433.3|221.4
68529,278.4|280.0
68530,517.9|464.7
68531,582.7|388.9
68532,574.2|491.1
68533,267.0|350.3
68534,590.5|302.2
68535,549.5|517.6
68536,372.4|248.4
68537,593.9|573.7
68538,575.3|452.5
68539,225.2|225.9
68540,526.7|342.3
68541,358.4|584.4
68542,577.6|495.4
68543,351.6|378.2
68544,471.9|468.2
68545,248.6|421.7
68546,205.6|588.8
68547,337.0|422.9
68548,579.9|541.8
68549,534.6|588.2
68550,550.7|457.1
68551,302.7|349.1
68552,550.2|214.5
68553,405.3|514.1
68554,444.7|592.9
68555,217.9|311.8
68556,204.3|587.9
68557,299.0|375.2
68558,207.6|533.9
68559,540.1|567.5
68560,549.2|531.6
68561,345.0|336.3
68562,568.2|562.8
68563,518.9|408.8
68564,448.6|475.0
68565,389.5|247.7
68566,273.5|367.2
68567,464.6|383.7
68568,434.8|331.9
68569,268.0|311.8
68570,399.7|320.9
68571,393.0|276.6
68572,478.5|506.1
68573,401.2|304.9
68574,209.5|254.1
68575,496.6|284.5
68576,473.8|434.2
68577,433.0|590.2
68578,285.5|424.5
68579,560.0|253.9
68580,354.3|586.5
68581,525.6|538.6
68582,281.5|586.5
68583,544.1|289.0
68584,234.1|504.7
68585,360.6|584.6
68586,221.9|421.7
68587,468.1|524.6
68588,584.4|437.3
68589,257.7|262.7
68590,206.6|264.3
68591,435.4|517.8
68592,258.7|317.7
68593,470.2|288.3
68594,554.4|580.5
68595,579.3|388.9
68596,378.1|293.1
68597,226.6|385.7
68598,592.5|381.2
68599,518.7|458.6
68600,205.3|269.9
68601,362.3|365.8
68602,579.0|242.6
68603,368.8|373.4
68604,279.8|235.9
68605,535.4|370.4
68606,394.5|596.5
68607,480.9|346.6
68608,287.0|497.3
68609,205.8|514.5
68610,532.0|426.7
68611,205.9|281.8
68612,529.1|569.5
68613,218.9|359.3
68614,532.9|420.1
68615,279.6|541.7
68616,514.6|554.5
68617,550.8|488.8
68618,446.2|542.8
68619,391.9|565.8
68620,592.2|407.0
68621,260.9|320.7
68622,400.2|404.5
68623,205.1|494.7
68624,389.6|401.9
68625,381.0|364.2
68626,452.7|468.8
68627,214.2|263.5
68628,524.5|546.9
68629,240.5|394.8
68630,280.2|592.1
68631,222.2|584.2
68632,225.5|476.2
68633,382.9|292.7
68634,399.5|396.4
68635,294.2|306.1
68636,381.1|526.2
68637,294.1|333.3
68638,538.8|507.0
68639,285.3|498.2
68640,416.2|578.9
68641,430.8|397.8
68642,256.4|581.4
68643,287.7|563.3
68644,380.1|267.7
68645,559.5|471.4
68646,584.5|288.9
68647,422.3|572.0
68648,545.9|543.6
68649,398.5|467.4
68650,580.3|314.1
68651,216.0|303.5
68652,258.9|433.9
68653,427.4|262.3
68654,467.9|365.7
68655,539.8|274.3
68656,438.8|229.4
68657,232.4|337.9
68658,414.5|350.1
68659,459.4|482.6
68660,555.8|492.7
68661,277.3|541.6
68662,286.3|589.5
68663,481.3|363.1
68664,350.2|559.3
68665,495.7|283.5
68666,584.6|486.1
68667,266.0|304.0
68668,287.0|570.6
68669,392.1|308.0
68670,337.5|580.8
68671,367.6|291.9
68672,349.7|442.2
68673,475.5|306.6
68674,286.1|536.2
68675,549.7|239.1
68676,538.4|277.7
68677,213.9|473.8
68678,234.1|576.7
68679,570.9|519.0
68680,547.1|527.6
68681,355.0|252.8
68682,421.0|350.6
68683,359.6|221.1
68684,205.5|591.0
68685,535.3|321.1
68686,344.9|315.4
68687,451.2|387.9
68688,389.2|370.8
68689,429.4|335.7
68690,237.2|360.4
68691,331.4|209.2
68692,315.9|353.7
68693,379.9|590.8
68694,248.4|467.6
68695,539.6|276.1
68696,484.3|258.4
68697,562.7|565.9
68698,439.2|440.9
68699,444.9|347.9
68700,386.4|330.1
68701,246.7|342.2
68702,548.6|539.0
68703,288.8|325.6
68704,456.6|456.6
68705,214.1|233.2
68706,520.9|429.0
68707,587.8|575.8
68708,412.4|588.7
68709,478.2|488.7
68710,461.1|300.5
68711,538.4|517.3
68712,262.9|411.5
68713,442.2|588.5
68714,261.5|558.4
68715,543.5|487.5
68716,580.7|347.0
68717,426.1|343.0
68718,462.3|574.4
68719,386.0|375.7
68720,470.4|211.0
68721,471.8|426.0
68722,552.7|250.1
68723,530.2|524.5
68724,372.3|441.1
68725,209.1|299.8
68726,562.7|473.1
68727,509.3|513.3
68728,288.0|516.5
68729,539.5|296.4
68730,566.6|241.4
68731,501.2|238.7
68732,554.2|578.8
68733,348.0|371.4
68734,312.9|345.3
68735,523.5|532.5
68736,240.9|554.2
68737,377.7|517.2
68738,225.0|565.7
68739,429.4|344.0
68740,373.1|211.1
68741,432.8|324.5
68742,304.5|407.2
68743,582.1|550.8
68744,211.8|239.4
68745,353.5|274.7
68746,463.0|353.8
68747,216.5|531.1
68748,432.7|444.3
68749,262.5|586.3
68750,555.2|376.1
68751,470.9|290.1
68752,512.7|504.7
68753,566.8|478.8
68754,424.1|207.1
68755,229.6|325.1
68756,462.2|409.6
68757,373.4|221.7
68758,245.1|237.5
68759,379.8|574.0
68760,442.4|445.4
68761,580.0|451.2
68762,237.7|409.0
68763,564.6|545.0
68764,512.5|565.1
68765,212.0|278.8
68766,527.1|533.5
68767,466.1|417.9
68768,525.2|491.8
68769,524.0|437.6
68770,350.7|432.9
68771,426.7|259.4
68772,560.3|493.9
68773,214.0|413.4
68774,467.2|548.2
68775,504.6|491.0
68776,344.8|224.0
68777,488.7|329.0
68778,460.5|217.6
68779,515.0|530.8
68780,413.4|467.5
68781,357.2|451.4
68782,381.4|589.5
68783,476.3|287.2
68784,426.7|372.0
68785,576.5|304.6
68786,356.8|327.5
68787,278.5|284.4
68788,358.7|208.0
68789,457.1|411.2
68790,339.0|561.7
68791,425.8|263.2
68792,297.2|347.8
68793,217.6|460.6
68794,534.3|334.5
68795,421.9|316.6
68796,357.2|208.7
68797,219.2|339.0
68798,296.8|406.7
68799,292.1|419.2
68800,459.2|437.1
68801,377.0|317.0
68802,581.3|467.9
68803,422.1|368.0
68804,394.9|306.9
68805,234.9|575.2
68806,467.7|296.7
68807,424.4|461.6
68808,338.3|216.8
68809,472.5|478.4
68810,373.8|288.2
68811,368.7|208.0
68812,223.4|574.9
68813,453.5|452.4
68814,299.1|423.6
68815,296.9|531.4
68816,508.9|489.6
68817,548.2|462.1
68818,475.7|364.9
68819,405.6|503.7
68820,466.8|427.0
68821,434.4|387.9
68822,275.5|359.9
68823,466.4|460.3
68824,553.2|237.6
68825,585.4|420.6
68826,429.4|542.3
68827,343.6|399.6
68828,344.1|394.0
68829,423.1|255.4
68830,393.5|323.8
68831,356.8|508.8
68832,347.7|322.2
68833,482.0|289.3
68834,268.2|343.4
68835,228.2|529.9
68836,273.9|562.8
68837,348.4|560.2
68838,509.2|498.4
68839,294.7|515.0
68840,552.2|254.8
68841,221.9|252.0
68842,223.3|473.0
68843,278.3|498.9
68844,360.1|580.3
68845,209.7|280.3
68846,263.2|274.7
68847,578.9|412.4
68848,470.9|290.8
68849,287.8|448.7
68850,474.7|341.2
68851,265.3|431.6
68852,580.1|258.7
68853,425.4|411.0
68854,592.1|506.6
68855,214.3|471.1
68856,423.7|464.9
68857,203.9|592.0
68858,454.8|467.3
68859,549.2|454.5
68860,365.7|248.2
68861,362.1|221.8
68862,534.4|527.9
68863,527.3|502.3
68864,402.7|594.5
68865,408.9|417.6
68866,576.6|267.2
68867,465.0|384.5
68868,477.6|457.2
68869,354.0|371.7
68870,307.3|438.0
68871,510.3|495.0
68872,279.5|595.1
68873,262.6|589.8
68874,350.6|549.7
68875,464.6|250.6
68876,467.2|281.5
68877,544.7|454.9
68878,301.2|332.7
68879,474.9|379.4
68880,555.9|585.8
68881,251.0|205.8
68882,520.4|432.2
68883,203.2|245.5
68884,444.0|562.4
68885,421.4|351.4
68886,354.9|368.7
68887,332.2|408.5
68888,390.7|471.8
68889,233.3|574.6
68890,263.0|412.7
68891,227.4|219.7
68892,236.8|505.4
68893,402.5|350.3
68894,376.7|580.2
68895,543.3|251.7
68896,496.3|488.3
68897,589.7|350.8
68898,430.9|482.7
68899,277.4|239.1
68900,452.1|450.7
68901,358.7|391.2
68902,460.6|296.4
68903,548.0|230.6
68904,584.3|540.4
68905,291.5|450.5
68906,366.9|454.3
68907,407.1|209.5
68908,307.8|401.8
68909,517.0|504.1
68910,539.9|503.3
68911,484.4|324.2
68912,380.1|218.6
68913,395.8|355.1
68914,577.3|286.3
68915,367.3|436.3
68916,517.7|464.8
68917,353.2|341.9
68918,556.1|207.7
68919,571.4|461.6
68920,287.4|533.6
68921,531.5|460.4
68922,596.5|569.1
68923,404.3|491.9
68924,441.3|510.1
68925,215.7|230.2
68926,520.7|431.1
68927,446.8|507.6
68928,488.5|479.2
68929,517.0|464.6
68930,462.9|487.4
68931,243.0|341.4
68932,538.7|262.9
68933,388.5|271.1
68934,252.5|284.9
68935,454.9|270.3
68936,516.1|478.5
68937,283.1|542.8
68938,342.9|382.8
68939,554.2|215.2
68940,335.1|424.5
68941,568.1|269.7
68942,278.7|236.8
68943,368.6|261.5
68944,459.8|367.3
68945,576.9|312.4
68946,218.2|310.9
68947,409.7|570.7
68948,445.3|391.8
68949,317.3|365.4
68950,472.8|273.6
68951,405.2|244.6
68952,434.3|235.3
68953,423.8|339.2
68954,406.5|538.2
68955,205.3|333.4
68956,482.5|263.8
68957,282.9|594.4
68958,557.4|564.7
68959,354.3|209.8
68960,442.0|231.4
68961,548.0|305.4
68962,371.4|359.6
68963,592.8|370.5
68964,395.1|271.6
68965,546.8|434.7
68966,578.4|409.3
68967,549.7|520.9
68968,258.3|248.4
68969,285.5|391.1
68970,343.7|431.1
68971,405.9|216.8
68972,340.3|232.2
68973,226.4|308.7
68974,479.5|245.9
68975,242.0|458.6
68976,433.1|464.6
68977,558.7|460.6
68978,267.9|223.4
68979,233.5|304.9
68980,553.1|351.3
68981,318.5|351.5
68982,268.8|270.9
68983,251.2|212.1
68984,476.5|475.7
68985,404.2|307.0
68986,460.8|533.6
68987,582.0|218.0
68988,256.9|229.0
68989,223.6|582.7
68990,299.2|423.5
68991,232.9|576.0
68992,209.3|301.1
68993,254.7|439.2
68994,589.8|553.6
68995,347.4|384.6
68996,225.1|253.3
68997,284.1|506.8
68998,212.2|592.5
68999,394.4|558.4
69000,344.2|519.4
69001,273.9|567.4
69002,479.3|278.8
69003,545.7|540.1
69004,465.1|403.5
69005,480.0|321.8
69006,389.8|213.0
69007,436.3|465.4
69008,596.7|381.9
69009,378.0|527.5
69010,210.2|582.4
69011,529.5|559.1
69012,393.6|371.6
69013,256.4|259.6
69014,384.9|218.7
69015,387.8|592.0
69016,447.7|493.4
69017,398.9|251.6
69018,419.3|305.4
69019,416.4|283.2
69020,228.3|521.7
69021,551.3|211.4
69022,472.9|339.9
69023,234.4|278.1
69024,354.2|328.8
69025,445.5|405.8
69026,399.5|415.6
69027,222.5|305.9
69028,232.0|504.8
69029,466.4|413.2
69030,356.5|484.7
69031,287.1|535.9
69032,569.9|517.9
69033,556.4|328.9
69034,288.6|564.0
69035,265.0|401.7
69036,483.9|287.8
69037,342.1|333.6
69038,553.6|234.5
69039,408.7|544.0
69040,402.9|438.1
69041,427.6|498.2
69042,398.4|296.2
69043,339.8|562.2
69044,226.4|483.5
69045,595.0|346.4
69046,465.1|250.5
69047,297.3|312.6
69048,576.1|317.8
69049,572.6|469.1
69050,537.8|366.2
69051,431.7|387.3
69052,206.8|341.6
69053,344.7|520.1
69054,262.7|214.9
69055,351.9|586.9
69056,593.5|593.9
69057,447.8|397.0
69058,265.9|342.6
69059,213.9|431.7
69060,352.8|276.9
69061,363.7|244.7
69062,299.0|332.8
69063,249.6|482.6
69064,558.8|531.3
69065,280.4|585.1
69066,373.2|356.4
69067,441.0|307.9
69068,209.4|455.1
69069,239.6|463.9
69070,314.3|326.2
69071,443.2|405.5
69072,416.9|397.0
69073,408.3|518.7
69074,562.5|495.8
69075,210.0|458.2
69076,230.6|208.0
69077,349.0|561.0
69078,450.6|270.2
69079,448.8|222.9
69080,257.3|507.3
69081,466.5|223.6
69082,407.4|360.4
69083,442.5|304.4
69084,236.1|366.1
69085,221.2|449.9
69086,591.1|579.8
69087,562.1|478.1
69088,359.9|231.9
69089,414.9|399.4
69090,296.9|426.9
69091,209.0|591.0
69092,525.4|346.0
69093,285.5|498.7
69094,297.9|512.2
69095,357.6|585.2
69096,588.4|366.5
69097,560.8|465.7
69098,398.9|596.6
69099,254.7|290.5
69100,569.5|550.2
69101,544.3|337.0
69102,546.7|592.1
69103,576.8|519.7
69104,283.9|547.0
69105,218.9|312.9
69106,570.6|438.3
69107,416.3|579.6
69108,494.1|478.6
69109,578.4|422.3
69110,209.1|580.7
69111,583.2|509.5
69112,570.7|240.7
69113,464.1|550.7
69114,343.5|404.6
69115,427.2|204.9
69116,399.3|550.3
69117,243.2|418.4
69118,280.6|374.6
69119,491.3|471.5
69120,569.2|507.5
69121,308.1|398.1
69122,492.5|488.7
69123,374.1|364.6
69124,457.6|414.5
69125,412.4|543.0
69126,591.4|331.4
69127,218.1|411.5
69128,257.8|374.2
69129,280.8|481.2
69130,361.1|273.3
69131,357.3|366.2
69132,466.2|469.3
69133,357.8|541.8
69134,428.6|539.1
69135,253.3|411.6
69136,387.4|261.1
69137,347.9|438.7
69138,335.2|335.8
69139,448.0|375.4
69140,400.7|335.4
69141,558.4|465.6
69142,379.8|274.8
69143,423.6|216.0
69144,468.4|261.2
69145,593.2|276.9
69146,520.9|523.5
69147,504.2|458.1
69148,383.9|285.1
69149,423.6|493.2
69150,487.8|503.7
69151,550.9|244.5
69152,359.6|293.3
69153,554.0|583.2
69154,242.9|337.5
69155,455.8|474.7
69156,474.7|280.2
69157,597.6|263.9
69158,216.8|386.0
69159,267.4|353.1
69160,423.3|322.9
69161,402.0|538.0
69162,380.6|493.8
69163,557.4|467.7
69164,207.5|220.3
69165,482.4|488.9
69166,358.8|263.2
69167,343.3|546.3
69168,402.0|350.5
69169,369.8|372.1
69170,454.6|566.7
69171,295.0|408.0
69172,582.7|311.6
69173,452.2|484.8
69174,254.7|580.5
69175,357.2|584.7
69176,354.7|280.2
69177,376.2|575.4
69178,461.0|438.1
69179,345.0|233.7
69180,429.7|592.4
69181,217.7|594.6
69182,559.3|273.2
69183,593.7|422.2
69184,593.2|417.9
69185,274.7|313.1
69186,439.3|339.5
69187,578.1|209.2
69188,449.1|322.3
69189,335.2|418.9
69190,351.1|415.0
69191,322.6|344.5
69192,452.5|589.2
69193,409.5|328.7
69194,288.4|373.8
69195,258.3|297.8
69196,203.1|325.4
69197,353.8|499.8
69198,275.5|373.6
69199,448.6|585.5
69200,331.0|538.5
69201,419.4|476.5
69202,476.1|322.7
69203,339.1|394.4
69204,456.9|588.0
69205,368.0|267.1
69206,373.5|593.7
69207,357.8|368.5
69208,229.0|321.1
69209,519.8|547.2
69210,296.2|330.5
69211,392.3|504.2
69212,325.4|333.5
69213,256.9|491.7
69214,561.6|460.7
69215,545.6|530.5
69216,292.1|490.5
69217,440.7|234.5
69218,557.7|579.7
69219,274.3|378.8
69220,380.6|478.2
69221,472.0|247.3
69222,473.2|276.3
69223,538.6|285.1
69224,591.1|407.1
69225,462.0|232.2
69226,283.4|390.9
69227,573.0|439.2
69228,349.1|554.3
69229,375.2|382.5
69230,385.3|293.0
69231,390.3|406.2
69232,364.7|516.2
69233,349.3|324.9
69234,438.1|556.1
69235,216.0|314.8
69236,416.9|578.1
69237,470.3|240.1
69238,290.1|490.3
69239,566.1|265.7
69240,218.7|243.5
69241,595.2|266.0
69242,208.2|528.4
69243,484.1|498.9
69244,574.5|280.0
69245,425.1|553.3
69246,558.3|493.8
69247,251.8|219.1
69248,435.8|584.2
69249,205.5|496.3
69250,436.2|372.6
69251,384.2|276.5
69252,438.5|333.6
69253,546.1|334.6
69254,379.4|594.9
69255,303.8|326.3
69256,342.4|212.5
69257,218.9|303.0
69258,351.4|244.6
69259,340.5|514.0
69260,540.4|306.2
69261,364.5|349.9
69262,285.0|575.1
69263,231.5|418.4
69264,277.5|457.8
69265,351.2|379.0
69266,371.4|227.0
69267,450.6|515.1
69268,252.3|286.6
69269,297.6|320.2
69270,397.1|405.0
69271,543.5|521.1
69272,500.2|463.4
69273,529.8|334.9
69274,427.8|576.9
69275,551.4|211.0
69276,429.9|380.9
69277,583.0|389.1
69278,567.2|468.3
69279,594.4|423.6
69280,462.6|323.7
69281,271.2|287.1
69282,246.7|380.7
69283,582.1|454.9
69284,233.9|455.2
69285,574.8|520.7
69286,452.8|228.7
69287,539.8|232.1
69288,260.9|413.8
69289,452.4|434.4
69290,472.2|242.3
69291,260.1|375.8
69292,224.0|383.2
69293,440.7|240.0
69294,405.4|417.1
69295,398.8|354.4
69296,456.8|416.7
69297,395.6|363.5
69298,354.9|445.7
69299,465.9|278.1
69300,285.4|525.4
69301,256.1|553.0
69302,510.3|487.1
69303,248.8|512.9
69304,537.9|516.9
69305,448.7|441.7
69306,265.2|285.1
69307,223.2|291.4
69308,560.7|468.2
69309,469.1|361.9
69310,205.3|470.1
69311,343.2|215.9
69312,280.5|360.5
69313,463.0|428.8
69314,560.3|233.8
69315,205.6|533.1
69316,470.9|307.9
69317,472.1|286.1
69318,457.4|426.4
69319,346.8|406.9
69320,496.5|494.2
69321,204.8|514.2
69322,580.0|208.5
69323,224.0|338.0
69324,441.7|339.6
69325,587.2|377.5
69326,205.7|593.8
69327,582.5|359.1
69328,250.1|355.8
69329,219.9|528.1
69330,282.2|585.7
69331,450.3|317.1
69332,506.5|489.6
69333,393.8|573.6
69334,418.6|315.0
69335,236.9|380.8
69336,507.7|501.7
69337,542.5|267.6
69338,471.3|208.6
69339,345.4|425.4
69340,411.7|230.0
69341,548.9|253.5
69342,226.0|489.7
69343,529.7|430.6
69344,415.3|479.9
69345,402.2|413.7
69346,386.0|265.4
69347,386.5|359.3
69348,434.4|561.6
69349,290.2|519.9
69350,379.9|502.1
69351,450.5|275.8
69352,478.3|463.4
69353,413.6|372.9
69354,215.3|502.6
69355,223.1|476.2
69356,553.6|530.0
69357,582.7|551.9
69358,469.6|326.6
69359,387.9|215.7
69360,430.4|521.2
69361,255.4|281.1
69362,217.4|374.4
69363,591.5|352.1
69364,591.9|304.4
69365,217.1|527.0
69366,283.5|475.6
69367,319.9|400.1
69368,360.6|256.9
69369,582.7|262.8
69370,264.0|564.0
69371,546.3|314.0
69372,345.5|227.3
69373,410.2|414.5
69374,370.9|576.5
69375,386.1|400.0
69376,385.7|294.6
69377,347.2|335.6
69378,422.9|259.5
69379,524.7|364.9
69380,477.4|343.7
69381,258.5|372.3
69382,463.6|563.1
69383,226.2|554.1
69384,207.7|330.0
69385,422.3|443.4
69386,579.5|430.8
69387,531.6|419.7
69388,345.8|209.6
69389,377.9|221.6
69390,434.1|302.0
69391,357.2|539.1
69392,347.2|320.8
69393,237.4|251.5
69394,355.6|546.6
69395,233.8|507.5
69396,448.4|586.3
69397,430.9|230.2
69398,587.8|211.1
69399,259.6|256.4
69400,449.2|588.6
69401,473.5|449.8
69402,287.4|429.9
69403,413.7|358.3
69404,590.8|216.8
69405,222.2|311.9
69406,330.7|423.6
69407,530.7|411.4
69408,365.5|536.2
69409,270.3|483.4
69410,282.2|505.6
69411,431.9|330.6
69412,440.0|558.8
69413,562.7|405.7
69414,587.5|354.7
69415,573.8|304.6
69416,268.1|576.0
69417,264.8|272.6
69418,362.2|506.1
69419,259.3|539.1
69420,206.8|230.3
69421,532.8|529.0
69422,397.0|372.7
69423,469.9|289.6
69424,547.7|313.0
69425,347.3|443.1
69426,205.5|254.8
69427,520.6|429.0
69428,540.0|276.2
69429,232.2|274.9
69430,571.6|301.3
69431,574.2|494.0
69432,344.7|326.9
69433,518.4|456.1
69434,442.8|316.8
69435,541.3|271.8
69436,214.9|265.7
69437,466.8|427.0
69438,529.1|439.4
69439,395.5|574.5
69440,565.7|465.2
69441,569.6|566.5
69442,379.2|268.2
69443,390.9|269.8
69444,209.3|401.8
69445,213.7|264.0
69446,594.5|307.9
69447,403.4|244.2
69448,431.4|393.9
69449,542.1|278.3
69450,364.6|451.7
69451,550.0|263.3
69452,375.1|471.8
69453,421.9|549.0
69454,410.6|372.7
69455,356.0|257.1
69456,366.3|351.0
69457,593.3|594.2
69458,443.5|413.5
69459,399.3|567.0
69460,533.5|582.5
69461,452.5|359.6
69462,250.0|573.3
69463,452.7|397.6
69464,233.8|307.7
69465,567.1|475.9
69466,295.1|336.5
69467,477.2|465.8
69468,570.4|431.8
69469,304.5|404.5
69470,544.0|442.1
69471,543.9|462.9
69472,455.2|472.4
69473,409.0|220.8
69474,269.7|278.4
69475,566.2|574.7
69476,367.2|251.8
69477,265.9|223.7
69478,425.8|229.7
69479,287.4|282.2
69480,436.7|580.8
69481,400.5|307.2
69482,447.8|584.8
69483,428.1|551.9
69484,379.0|497.2
69485,298.0|395.2
69486,383.2|553.0
69487,234.9|417.1
69488,203.8|590.8
69489,475.1|465.6
69490,583.2|517.3
69491,435.7|275.6
69492,556.4|594.1
69493,302.3|348.6
69494,386.2|382.7
69495,542.4|234.5
69496,274.5|544.9
69497,418.1|415.9
69498,560.4|291.1
69499,550.1|260.7
69500,569.3|460.2
69501,270.0|214.8
69502,532.5|348.4
69503,530.8|341.9
69504,265.2|296.1
69505,434.5|575.1
69506,591.8|552.1
69507,513.0|488.1
69508,388.6|462.7
69509,451.3|371.1
69510,460.6|475.0
69511,370.6|266.6
69512,564.1|239.3
69513,228.1|573.7
69514,228.5|361.7
69515,299.0|417.7
69516,473.3|220.0
69517,352.0|433.6
69518,343.6|213.3
69519,568.1|408.1
69520,439.9|311.4
69521,444.3|530.6
69522,586.6|304.7
69523,237.3|527.3
69524,210.3|404.4
69525,355.7|282.0
69526,431.5|454.7
69527,224.4|417.4
69528,591.3|485.5
69529,351.6|454.6
69530,552.1|239.0
69531,425.2|411.8
69532,259.0|399.4
69533,481.7|514.1
69534,397.5|464.3
69535,453.1|502.1
69536,214.4|570.1
69537,579.2|288.6
69538,352.1|447.4
69539,473.2|241.8
69540,249.7|505.7
69541,452.9|227.4
69542,281.1|331.2
69543,518.3|431.1
69544,471.1|499.3
69545,280.7|498.1
69546,260.1|425.6
69547,430.3|212.1
69548,566.6|318.8
69549,405.1|248.0
69550,435.6|539.8
69551,465.0|580.3
69552,575.4|222.5
69553,551.3|213.3
69554,390.5|498.4
69555,467.0|388.8
69556,474.5|474.8
69557,571.2|523.1
69558,358.2|509.9
69559,230.4|459.5
69560,206.3|260.9
69561,206.6|234.1
69562,272.3|268.9
69563,227.2|516.9
69564,204.4|329.6
69565,272.2|317.2
69566,354.4|283.7
69567,214.2|594.1
69568,548.6|251.0
69569,280.0|565.3
69570,349.9|592.8
69571,588.6|368.8
69572,549.0|294.2
69573,588.0|416.2
69574,211.8|477.4
69575,392.3|486.8
69576,538.7|368.4
69577,519.6|464.7
69578,381.9|404.2
69579,279.3|489.1
69580,469.3|214.2
69581,204.9|261.6
69582,591.1|385.8
69583,329.2|432.5
69584,361.0|246.1
69585,400.7|588.5
69586,594.5|279.2
69587,227.1|450.6
69588,318.8|379.9
69589,297.5|425.5
69590,351.4|455.0
69591,271.3|528.9
69592,388.0|287.0
69593,351.5|378.0
69594,248.5|311.8
69595,239.0|339.4
69596,365.6|440.2
69597,352.9|591.2
69598,424.9|555.8
69599,231.8|466.5
69600,298.2|403.3
69601,532.3|342.7
69602,429.0|581.2
69603,479.8|276.5
69604,533.3|593.8
69605,360.6|283.1
69606,245.5|398.8
69607,257.9|364.2
69608,535.6|415.7
69609,359.1|286.2
69610,558.5|470.9
69611,303.7|508.4
69612,423.7|460.2
69613,526.7|427.7
69614,366.4|519.6
69615,354.2|510.7
69616,588.3|399.1
69617,460.1|454.5
69618,380.4|277.7
69619,516.6|517.6
69620,283.4|283.8
69621,419.3|324.1
69622,210.5|582.0
69623,344.7|527.4
69624,249.4|237.6
69625,252.6|478.4
69626,536.6|585.6
69627,268.3|275.4
69628,256.4|271.8
69629,437.7|492.7
69630,453.5|590.3
69631,398.5|398.6
69632,451.1|531.9
69633,269.8|417.3
69634,591.4|567.1
69635,264.1|588.9
69636,294.8|523.7
69637,259.2|286.6
69638,268.7|566.6
69639,565.8|456.5
69640,501.0|243.6
69641,484.6|481.2
69642,477.0|276.8
69643,474.2|521.6
69644,592.1|302.8
69645,225.3|399.5
69646,424.6|370.7
69647,370.0|511.4
69648,378.4|291.6
69649,473.7|482.2
69650,596.3|467.0
69651,458.0|433.4
69652,558.5|479.7
69653,438.0|252.8
69654,450.5|485.3
69655,286.4|498.5
69656,577.4|556.0
69657,591.6|356.0
69658,433.3|445.1
69659,428.8|344.5
69660,389.1|556.7
69661,258.5|386.9
69662,389.2|367.1
69663,281.4|243.4
69664,406.2|215.5
69665,455.0|485.0
69666,463.9|350.3
69667,325.1|566.9
69668,301.1|506.3
69669,484.7|518.2
69670,557.8|483.7
69671,587.2|426.7
69672,389.0|243.1
69673,525.5|339.6
69674,578.6|464.7
69675,549.7|382.8
69676,467.4|570.5
69677,233.1|455.9
69678,527.3|344.5
69679,536.8|419.5
69680,244.8|560.2
69681,455.9|477.6
69682,556.7|495.6
69683,594.4|255.1
69684,450.6|435.6
69685,587.8|426.3
69686,432.3|245.0
69687,571.7|458.4
69688,268.7|319.4
69689,592.2|214.8
69690,239.7|449.9
69691,564.9|210.0
69692,288.4|525.9
69693,351.0|316.7
69694,553.5|246.4
69695,237.6|474.3
69696,243.7|368.9
69697,208.8|250.3
69698,466.5|266.6
69699,266.9|308.1
69700,411.0|549.3
69701,354.0|539.3
69702,384.1|456.1
69703,563.3|251.7
69704,336.5|579.2
69705,578.0|275.8
69706,412.4|368.6
69707,563.4|280.2
69708,596.2|266.8
69709,216.0|525.8
69710,349.5|246.0
69711,401.7|221.7
69712,579.6|451.8
69713,318.8|364.7
69714,267.1|345.1
69715,466.2|488.7
69716,409.7|561.8
69717,385.9|285.1
69718,442.0|510.7
69719,263.3|218.7
69720,444.2|231.2
69721,335.0|517.9
69722,444.6|472.6
69723,233.4|278.4
69724,292.8|349.6
69725,367.2|222.4
69726,289.3|381.3
69727,467.6|390.9
69728,340.5|393.5
69729,356.6|539.6
69730,472.4|342.8
69731,212.7|585.9
69732,377.7|586.4
69733,414.7|571.7
69734,545.0|268.6
69735,548.4|251.3
69736,285.8|340.4
69737,573.9|433.8
69738,571.1|411.6
69739,460.6|450.0
69740,321.7|392.8
69741,298.8|387.8
69742,247.4|231.0
69743,346.0|226.7
69744,545.2|584.2
69745,241.6|292.4
69746,579.8|385.9
69747,360.9|280.3
69748,558.2|467.0
69749,567.8|317.3
69750,227.1|449.6
69751,390.4|545.7
69752,299.6|372.5
69753,413.6|476.2
69754,404.6|420.7
69755,458.2|385.9
69756,290.9|518.6
69757,408.2|292.6
69758,242.9|286.5
69759,220.1|296.9
69760,369.2|282.9
69761,474.0|483.2
69762,364.3|234.5
69763,267.7|343.5
69764,221.3|250.6
69765,479.4|272.1
